customer_id,account_no,account_origin_system,account_status,account_type,address_line1,address_line2,address_type,city,country_code,country_name,created_by,created_datetime,customer_nbr,date_of_birth,first_name,full_name,government_id,government_id_type,last_name,last_updated,last_updated_by,middle_name,phone_numbers,prefix,state_abbreviation,zipcode,zipcode4
1024112,dd46ffee-60a4-4919-81c4-b3344cddc0a4,RCIF,Open,Joint Current,Line1-1024112,,Residence,St. Paul,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1024112,01/20/2000,Esmeralda,Esmeralda Mary 24112,024112,TIN,24112,2017-09-21 19:01:39.973+0000,Java Test,Mary,"[{phone_type: 'work', phone_number: '1024112w'}, {phone_type: 'home', phone_number: '1024112h'}, {phone_type: 'cell', phone_number: '1024112c'}]",Ms,MN,55101,55101-1234
1074657,3380b69d-3736-4cc8-83fa-9e376a54b435,RCIF,Open,Saving,Line1-1074657,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1074657,11/29/1964,Luis,Luis Javier 74657,074657,TIN,74657,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1074657w'}, {phone_type: 'home', phone_number: '1074657h'}, {phone_type: 'cell', phone_number: '1074657c'}]",Mr,MN,55435,55435-1234
1074657,b2be7a0f-3c51-4ffb-86a9-290d62123e67,RCIF,Open,Joint Current,Line1-1074657,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1074657,11/29/1964,Luis,Luis Javier 74657,074657,TIN,74657,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1074657w'}, {phone_type: 'home', phone_number: '1074657h'}, {phone_type: 'cell', phone_number: '1074657c'}]",Mr,MN,55435,55435-1234
1074657,ca0056fc-0916-4050-a2c0-caa216c86c10,RCIF,Open,Current,Line1-1074657,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1074657,11/29/1964,Luis,Luis Javier 74657,074657,TIN,74657,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1074657w'}, {phone_type: 'home', phone_number: '1074657h'}, {phone_type: 'cell', phone_number: '1074657c'}]",Mr,MN,55435,55435-1234
1078835,816aafa9-3a0c-4ffc-a333-78b3452822cd,RCIF,Open,Saving,Line1-1078835,,Residence,Duluth,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1078835,12/13/1954,Julia,Julia Elizabeth 78835,078835,TIN,78835,2017-09-21 19:01:39.973+0000,Java Test,Elizabeth,"[{phone_type: 'work', phone_number: '1078835w'}, {phone_type: 'home', phone_number: '1078835h'}, {phone_type: 'cell', phone_number: '1078835c'}]",Ms,MN,55802,55802-1234
1078835,a544dcab-d2a6-4e84-a98d-2d556df4f89e,RCIF,Open,Joint Current,Line1-1078835,,Residence,Duluth,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1078835,12/13/1954,Julia,Julia Elizabeth 78835,078835,TIN,78835,2017-09-21 19:01:39.973+0000,Java Test,Elizabeth,"[{phone_type: 'work', phone_number: '1078835w'}, {phone_type: 'home', phone_number: '1078835h'}, {phone_type: 'cell', phone_number: '1078835c'}]",Ms,MN,55802,55802-1234
1078835,fbcbed1f-8d53-4d75-adcc-e375c8027102,RCIF,Open,Current,Line1-1078835,,Residence,Duluth,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1078835,12/13/1954,Julia,Julia Elizabeth 78835,078835,TIN,78835,2017-09-21 19:01:39.973+0000,Java Test,Elizabeth,"[{phone_type: 'work', phone_number: '1078835w'}, {phone_type: 'home', phone_number: '1078835h'}, {phone_type: 'cell', phone_number: '1078835c'}]",Ms,MN,55802,55802-1234
1061781,0f943568-8606-4769-8c10-ed5021abeb3b,RCIF,Open,Joint Current,Line1-1061781,,Residence,Minneapolis,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1061781,07/14/1984,Catherine,Catherine Ann 61781,061781,TIN,61781,2017-09-21 19:01:39.973+0000,Java Test,Ann,"[{phone_type: 'work', phone_number: '1061781w'}, {phone_type: 'home', phone_number: '1061781h'}, {phone_type: 'cell', phone_number: '1061781c'}]",Ms,MN,55401,55401-1234
1061781,14c8604f-d2cb-4328-b60b-50b944cfe6cf,RCIF,Open,Saving,Line1-1061781,,Residence,Minneapolis,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1061781,07/14/1984,Catherine,Catherine Ann 61781,061781,TIN,61781,2017-09-21 19:01:39.973+0000,Java Test,Ann,"[{phone_type: 'work', phone_number: '1061781w'}, {phone_type: 'home', phone_number: '1061781h'}, {phone_type: 'cell', phone_number: '1061781c'}]",Ms,MN,55401,55401-1234
1061781,c9172bba-d58e-4435-ba9b-9f17879ceb59,RCIF,Open,Mortgage,Line1-1061781,,Residence,Minneapolis,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1061781,07/14/1984,Catherine,Catherine Ann 61781,061781,TIN,61781,2017-09-21 19:01:39.973+0000,Java Test,Ann,"[{phone_type: 'work', phone_number: '1061781w'}, {phone_type: 'home', phone_number: '1061781h'}, {phone_type: 'cell', phone_number: '1061781c'}]",Ms,MN,55401,55401-1234
1061781,e63ec5e5-c84f-4e75-b990-c7333d205431,RCIF,Open,Current,Line1-1061781,,Residence,Minneapolis,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1061781,07/14/1984,Catherine,Catherine Ann 61781,061781,TIN,61781,2017-09-21 19:01:39.973+0000,Java Test,Ann,"[{phone_type: 'work', phone_number: '1061781w'}, {phone_type: 'home', phone_number: '1061781h'}, {phone_type: 'cell', phone_number: '1061781c'}]",Ms,MN,55401,55401-1234
1011737,014f6190-1715-4275-b463-a937d435268e,RCIF,Open,Current,Line1-1011737,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1011737,11/29/1964,Luis,Luis Javier 11737,011737,TIN,11737,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1011737w'}, {phone_type: 'home', phone_number: '1011737h'}, {phone_type: 'cell', phone_number: '1011737c'}]",Mr,MN,55435,55435-1234
1011737,0f7683ba-a583-4856-bac6-7ad0a3b5fc60,RCIF,Open,Joint Current,Line1-1011737,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1011737,11/29/1964,Luis,Luis Javier 11737,011737,TIN,11737,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1011737w'}, {phone_type: 'home', phone_number: '1011737h'}, {phone_type: 'cell', phone_number: '1011737c'}]",Mr,MN,55435,55435-1234
1011737,c5710438-8dd4-49bf-9905-01f9e4142f79,RCIF,Open,Saving,Line1-1011737,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1011737,11/29/1964,Luis,Luis Javier 11737,011737,TIN,11737,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1011737w'}, {phone_type: 'home', phone_number: '1011737h'}, {phone_type: 'cell', phone_number: '1011737c'}]",Mr,MN,55435,55435-1234
1012274,4d1b00e9-d82b-47a8-9dab-21b70dbe88fa,RCIF,Open,Joint Current,Line1-1012274,,Residence,Edina,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1012274,11/22/1995,Louisa,Louisa Amy 12274,012274,TIN,12274,2017-09-21 19:01:39.973+0000,Java Test,Amy,"[{phone_type: 'work', phone_number: '1012274w'}, {phone_type: 'home', phone_number: '1012274h'}, {phone_type: 'cell', phone_number: '1012274c'}]",Ms,MN,55435,55435-1234
1012274,9f4ce4ff-ce09-4f11-9474-845f18eff2f1,RCIF,Open,Saving,Line1-1012274,,Residence,Edina,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1012274,11/22/1995,Louisa,Louisa Amy 12274,012274,TIN,12274,2017-09-21 19:01:39.973+0000,Java Test,Amy,"[{phone_type: 'work', phone_number: '1012274w'}, {phone_type: 'home', phone_number: '1012274h'}, {phone_type: 'cell', phone_number: '1012274c'}]",Ms,MN,55435,55435-1234
1012274,b659e10c-a86b-4e0c-9ac7-f00835883edd,RCIF,Open,Current,Line1-1012274,,Residence,Edina,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1012274,11/22/1995,Louisa,Louisa Amy 12274,012274,TIN,12274,2017-09-21 19:01:39.973+0000,Java Test,Amy,"[{phone_type: 'work', phone_number: '1012274w'}, {phone_type: 'home', phone_number: '1012274h'}, {phone_type: 'cell', phone_number: '1012274c'}]",Ms,MN,55435,55435-1234
1065417,14654f10-5ebe-42f6-903a-b49c5aae35e8,RCIF,Open,Saving,Line1-1065417,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1065417,11/29/1964,Luis,Luis Javier 65417,065417,TIN,65417,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1065417w'}, {phone_type: 'home', phone_number: '1065417h'}, {phone_type: 'cell', phone_number: '1065417c'}]",Mr,MN,55435,55435-1234
1065417,43dc0f89-94b0-4411-b6c6-a57fd92ab89e,RCIF,Open,Current,Line1-1065417,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1065417,11/29/1964,Luis,Luis Javier 65417,065417,TIN,65417,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1065417w'}, {phone_type: 'home', phone_number: '1065417h'}, {phone_type: 'cell', phone_number: '1065417c'}]",Mr,MN,55435,55435-1234
1065417,a3c3c921-c433-483c-9bc1-e131141600f9,RCIF,Open,Joint Current,Line1-1065417,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1065417,11/29/1964,Luis,Luis Javier 65417,065417,TIN,65417,2017-09-21 19:01:39.973+0000,Java Test,Javier,"[{phone_type: 'work', phone_number: '1065417w'}, {phone_type: 'home', phone_number: '1065417h'}, {phone_type: 'cell', phone_number: '1065417c'}]",Mr,MN,55435,55435-1234
1068930,7096fcb7-a989-454f-a502-3f85cfd6c39e,RCIF,Open,Saving,Line1-1068930,,Residence,Chicago,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1068930,08/19/1964,Jason,Jason Paul 68930,068930,TIN,68930,2017-09-21 19:01:39.973+0000,Java Test,Paul,"[{phone_type: 'work', phone_number: '1068930w'}, {phone_type: 'home', phone_number: '1068930h'}, {phone_type: 'cell', phone_number: '1068930c'}]",Mr,IL,60601,60601-1234
1068930,7f2c2e0e-d32d-49e3-8a18-08bccbe51d3e,RCIF,Open,Current,Line1-1068930,,Residence,Chicago,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1068930,08/19/1964,Jason,Jason Paul 68930,068930,TIN,68930,2017-09-21 19:01:39.973+0000,Java Test,Paul,"[{phone_type: 'work', phone_number: '1068930w'}, {phone_type: 'home', phone_number: '1068930h'}, {phone_type: 'cell', phone_number: '1068930c'}]",Mr,IL,60601,60601-1234
1068930,c0acc743-7f65-4d13-83bd-7408b033ee7d,RCIF,Open,Joint Current,Line1-1068930,,Residence,Chicago,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1068930,08/19/1964,Jason,Jason Paul 68930,068930,TIN,68930,2017-09-21 19:01:39.973+0000,Java Test,Paul,"[{phone_type: 'work', phone_number: '1068930w'}, {phone_type: 'home', phone_number: '1068930h'}, {phone_type: 'cell', phone_number: '1068930c'}]",Mr,IL,60601,60601-1234
1060708,6c43d12b-8e13-4888-bef3-99e1f4501f86,RCIF,Open,Saving,Line1-1060708,Apt 1060708,Apartment,Rockford,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1060708,02/01/1994,Igor,Igor Golov 60708,060708,TIN,60708,2017-09-21 19:01:39.973+0000,Java Test,Golov,"[{phone_type: 'work', phone_number: '1060708w'}, {phone_type: 'home', phone_number: '1060708h'}, {phone_type: 'cell', phone_number: '1060708c'}]",Mr,MN,61101,61101-1234
1060708,6f1bec09-c400-4df8-be58-d0824ad0ad23,RCIF,Open,Current,Line1-1060708,Apt 1060708,Apartment,Rockford,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1060708,02/01/1994,Igor,Igor Golov 60708,060708,TIN,60708,2017-09-21 19:01:39.973+0000,Java Test,Golov,"[{phone_type: 'work', phone_number: '1060708w'}, {phone_type: 'home', phone_number: '1060708h'}, {phone_type: 'cell', phone_number: '1060708c'}]",Mr,MN,61101,61101-1234
1060708,a0b7e89e-2f32-40e5-8f37-78fd38203767,RCIF,Open,Joint Current,Line1-1060708,Apt 1060708,Apartment,Rockford,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1060708,02/01/1994,Igor,Igor Golov 60708,060708,TIN,60708,2017-09-21 19:01:39.973+0000,Java Test,Golov,"[{phone_type: 'work', phone_number: '1060708w'}, {phone_type: 'home', phone_number: '1060708h'}, {phone_type: 'cell', phone_number: '1060708c'}]",Mr,MN,61101,61101-1234
1045616,21637ffc-560f-4ead-98a4-db474ee73aae,RCIF,Open,Joint Current,Line1-1045616,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1045616,08/12/1943,Miles,Miles John 45616,045616,TIN,45616,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1045616w'}, {phone_type: 'home', phone_number: '1045616h'}, {phone_type: 'cell', phone_number: '1045616c'}]",Mr,IL,61704,61704-1234
1045616,47487633-c378-4bb0-8994-13bf5696ea2f,RCIF,Open,Saving,Line1-1045616,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1045616,08/12/1943,Miles,Miles John 45616,045616,TIN,45616,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1045616w'}, {phone_type: 'home', phone_number: '1045616h'}, {phone_type: 'cell', phone_number: '1045616c'}]",Mr,IL,61704,61704-1234
1045616,fd64019b-f297-48fa-b8af-cb89bf2d40ed,RCIF,Open,Current,Line1-1045616,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1045616,08/12/1943,Miles,Miles John 45616,045616,TIN,45616,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1045616w'}, {phone_type: 'home', phone_number: '1045616h'}, {phone_type: 'cell', phone_number: '1045616c'}]",Mr,IL,61704,61704-1234
1051049,50b1a75c-a159-4258-9349-11afd3be3d40,RCIF,Open,Current,Line1-1051049,Apt 1051049,Apartment,Champaign,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1051049,07/12/1944,Angela,Angela Eliza 51049,051049,TIN,51049,2017-09-21 19:01:39.973+0000,Java Test,Eliza,"[{phone_type: 'work', phone_number: '1051049w'}, {phone_type: 'home', phone_number: '1051049h'}, {phone_type: 'cell', phone_number: '1051049c'}]",Ms,IL,16821,16821-1234
1051049,ba1d6fbc-31ba-41fa-b9d7-c48406f1c4eb,RCIF,Open,Saving,Line1-1051049,Apt 1051049,Apartment,Champaign,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1051049,07/12/1944,Angela,Angela Eliza 51049,051049,TIN,51049,2017-09-21 19:01:39.973+0000,Java Test,Eliza,"[{phone_type: 'work', phone_number: '1051049w'}, {phone_type: 'home', phone_number: '1051049h'}, {phone_type: 'cell', phone_number: '1051049c'}]",Ms,IL,16821,16821-1234
1051049,f5470632-9556-47af-bd56-7ed81d804306,RCIF,Open,Joint Current,Line1-1051049,Apt 1051049,Apartment,Champaign,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1051049,07/12/1944,Angela,Angela Eliza 51049,051049,TIN,51049,2017-09-21 19:01:39.973+0000,Java Test,Eliza,"[{phone_type: 'work', phone_number: '1051049w'}, {phone_type: 'home', phone_number: '1051049h'}, {phone_type: 'cell', phone_number: '1051049c'}]",Ms,IL,16821,16821-1234
1049546,2e1d3962-98a9-4948-b983-c0e54213946e,RCIF,Open,Joint Current,Line1-1049546,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1049546,08/12/1943,Miles,Miles John 49546,049546,TIN,49546,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1049546w'}, {phone_type: 'home', phone_number: '1049546h'}, {phone_type: 'cell', phone_number: '1049546c'}]",Mr,IL,61704,61704-1234
1049546,6f33e4c4-82cf-484e-a559-bc75f8930bcb,RCIF,Open,Current,Line1-1049546,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1049546,08/12/1943,Miles,Miles John 49546,049546,TIN,49546,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1049546w'}, {phone_type: 'home', phone_number: '1049546h'}, {phone_type: 'cell', phone_number: '1049546c'}]",Mr,IL,61704,61704-1234
1049546,ffda02ca-611f-401d-9391-191eb292d29b,RCIF,Open,Saving,Line1-1049546,,Residence,Bloomington,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1049546,08/12/1943,Miles,Miles John 49546,049546,TIN,49546,2017-09-21 19:01:39.973+0000,Java Test,John,"[{phone_type: 'work', phone_number: '1049546w'}, {phone_type: 'home', phone_number: '1049546h'}, {phone_type: 'cell', phone_number: '1049546c'}]",Mr,IL,61704,61704-1234
1066259,73467e31-1ff3-49a4-bb8b-213f3ad8e7a4,RCIF,Open,Current,Line1-1066259,Apt 1066259,Apartment,Champaign,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1066259,07/12/1944,Angela,Angela Eliza 66259,066259,TIN,66259,2017-09-21 19:01:39.973+0000,Java Test,Eliza,"[{phone_type: 'work', phone_number: '1066259w'}, {phone_type: 'home', phone_number: '1066259h'}, {phone_type: 'cell', phone_number: '1066259c'}]",Ms,IL,16821,16821-1234
1066259,92415c90-c701-4dc1-96f0-08b6798c5d21,RCIF,Open,Joint Current,Line1-1066259,Apt 1066259,Apartment,Champaign,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1066259,07/12/1944,Angela,Angela Eliza 66259,066259,TIN,66259,2017-09-21 19:01:39.973+0000,Java Test,Eliza,"[{phone_type: 'work', phone_number: '1066259w'}, {phone_type: 'home', phone_number: '1066259h'}, {phone_type: 'cell', phone_number: '1066259c'}]",Ms,IL,16821,16821-1234
1066259,9c8b6edd-1f72-4ade-b316-733317223116,RCIF,Open,Saving,Line1-1066259,Apt 1066259,Apartment,Champaign,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1066259,07/12/1944,Angela,Angela Eliza 66259,066259,TIN,66259,2017-09-21 19:01:39.973+0000,Java Test,Eliza,"[{phone_type: 'work', phone_number: '1066259w'}, {phone_type: 'home', phone_number: '1066259h'}, {phone_type: 'cell', phone_number: '1066259c'}]",Ms,IL,16821,16821-1234
1035873,6c41e1f2-c3c7-43bf-9577-d9acb0c20b84,RCIF,Open,Saving,Line1-1035873,,Mobile,Plymouth,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1035873,06/10/1951,Marcus,Marcus Joseph 35873,035873,TIN,35873,2017-09-21 19:01:39.973+0000,Java Test,Joseph,"[{phone_type: 'work', phone_number: '1035873w'}, {phone_type: 'home', phone_number: '1035873h'}, {phone_type: 'cell', phone_number: '1035873c'}]",Mr,MN,55441,55441-1234
1035873,8d8757e3-8e64-41d3-b729-d365b8aaa31c,RCIF,Open,Current,Line1-1035873,,Mobile,Plymouth,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1035873,06/10/1951,Marcus,Marcus Joseph 35873,035873,TIN,35873,2017-09-21 19:01:39.973+0000,Java Test,Joseph,"[{phone_type: 'work', phone_number: '1035873w'}, {phone_type: 'home', phone_number: '1035873h'}, {phone_type: 'cell', phone_number: '1035873c'}]",Mr,MN,55441,55441-1234
1035873,b746b930-1dcd-4c65-bacb-f9851bdc54c5,RCIF,Open,Joint Current,Line1-1035873,,Mobile,Plymouth,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1035873,06/10/1951,Marcus,Marcus Joseph 35873,035873,TIN,35873,2017-09-21 19:01:39.973+0000,Java Test,Joseph,"[{phone_type: 'work', phone_number: '1035873w'}, {phone_type: 'home', phone_number: '1035873h'}, {phone_type: 'cell', phone_number: '1035873c'}]",Mr,MN,55441,55441-1234
1003661,45db0b56-7ae6-4a9f-88c1-27e8e09f2894,RCIF,Open,Current,Line1-1003661,,Residence,Minneapolis,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1003661,07/14/1984,Catherine,Catherine Ann 03661,003661,TIN,03661,2017-09-21 19:01:39.973+0000,Java Test,Ann,"[{phone_type: 'work', phone_number: '1003661w'}, {phone_type: 'home', phone_number: '1003661h'}, {phone_type: 'cell', phone_number: '1003661c'}]",Ms,MN,55401,55401-1234
1003661,4da088fa-0aa3-4df6-a742-a03f54eea9b8,RCIF,Open,Joint Current,Line1-1003661,,Residence,Minneapolis,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1003661,07/14/1984,Catherine,Catherine Ann 03661,003661,TIN,03661,2017-09-21 19:01:39.973+0000,Java Test,Ann,"[{phone_type: 'work', phone_number: '1003661w'}, {phone_type: 'home', phone_number: '1003661h'}, {phone_type: 'cell', phone_number: '1003661c'}]",Ms,MN,55401,55401-1234
1003661,714601ad-3d30-40de-a64f-028250aa0d56,RCIF,Open,Saving,Line1-1003661,,Residence,Minneapolis,00,USA,Java Test,2017-09-21 19:01:39.973+0000,1003661,07/14/1984,Catherine,Catherine Ann 03661,003661,TIN,03661,2017-09-21 19:01:39.973+0000,Java Test,Ann,"[{phone_type: 'work', phone_number: '1003661w'}, {phone_type: 'home', phone_number: '1003661h'}, {phone_type: 'cell', phone_number: '1003661c'}]",Ms,MN,55401,55401-1234
